raw_remote_id,name,kana,elevation_m,unified_poi_id
452,烏帽子岳,えぼしだけ,532,16291
453,英彦山・南岳,ひこさん・みなみだけ,1199,953
454,英彦山・中岳,ひこさん・なかだけ,1180,
455,英彦山・北岳,ひこさん・きただけ,1192,22886
456,鷹ノ巣山・一峰,たかのすやま・いっぽう,979,16576
457,鷹ノ巣山・二峰,たかのすやま・にほう,950,
458,鷹ノ巣山・三峰,たかのすやま・さんぽう,990,
459,猫の丸,ねこのまる,1044,
460,石楠花の頭,しゃくなげのあたま,1020,
461,三陀山,さんだやま,830,15604
462,苅又山,かりまたやま,960,15603
463,大野,おおの,870,
464,轟山,とどろやま,619,
465,辻奥山,つじおくやま,673,27518
466,戦山,たたかいやま,733,27517
467,宇治山,うじやま,646,27516
468,更原山,ふけばるやま,561,28397
469,倉谷山,くらたにやま,520,28504
470,大石峠山,おしがとうやま,584,28466
471,春田山,はるたやま,399,28424
472,鎌城台,かまぎだい,430,
473,八久保山,はちくぼやま,515,16277
474,上ノ畑山,うえのはたやま,468,27472
475,積塚,つみづか,437,
476,五本松,ごほんまつ,484,
477,鳥屋の台,とやのだい,521,
478,弓の木台,ゆみのきだい,570,
479,柚ノ木台,ゆのきだい,536,
480,合良ヶ岳,ごうらがだけ,486,16278
481,鍋の台,なべのだい,585,28428
482,雲瀬,くもせ,511,
483,米倉,こめくら,512,28363
484,碧雲台,へきうんだい,532,
485,宝山,たからやま,815,15398
486,郷士岳,ごうしだけ,617,19270
487,にぎり山,にぎりやま,540,28485
488,小岩扇山,こがんせんざん,720,15397
489,大岩扇山,おおがんせんざん,691,15395
490,角埋山,つのむれやま,576,15396
491,乙ヶ辻,おとがつじ,520,
492,屋形平,やかたびら,522,26621
493,高波山,たかなみやま,603,
494,中の原山,なかのはるやま,540,
495,中の原,なかのはる,712,
496,高堂台,たかどうだい,740,
497,中塚台,なかつかだい,658,
498,牧の平,まきのひら,621,
499,大石山,おおいしやま,587,28471
500,ひじり岳,ひじりだけ,934,25058
501,日平山,ひびらやま,968,26662
502,栗原山,くりばるやま,931,28538
503,作草南山,さくそみなみやま,840,
504,作草北山,さくそきたやま,856,26479
505,北平,きたびら,824,
506,中板台,なかいただい,727,
507,小倉岳,おぐらだけ,770,15366
508,青野山,あおやさん,850,15362
509,東青野,ひがしあおや,825,26553
510,丸塚,まるづか,686,24882
511,河上岳,かわかみだけ,598,15361
512,城山,しろやま,710,15363
513,小城山,こしろやま,660,
514,田代山,たしろやま,694,
515,万年山,はねやま,1140,965
516,吉武台,よしぶだい,1055,
517,下万年,したばね,952,25364
518,中の台,なかのだい,960,
519,おしがおの台,おしがおのだい,985,24075
520,茶屋場の台,ちゃやばのだい,733,
521,コウモリ山,こうもりやま,888,25057
522,障子岩,しょうじいわ,710,28518
523,伐株山,きりかぶさん,690,15401
524,陣ヶ台,じんがだい,400,
525,寺山,てらやま,350,
526,船岡山,ふなおかやま,389,25413
527,鏡山,かがみやま,674,15393
528,萩ヶ原山,はんがはるやま,560,
529,楮藪,こうぞやぶ,525,
530,黒岳,くろだけ,894,28475
531,吉武山,よしぶやま,926,15360
532,亀石山,かめいしやま,942,15359
533,曽田台,そたんだい,680,
534,湯の見岳,ゆのみだけ,740,16232
535,高塚,たかつか,752,
536,桐ヶ台,きりがだい,724,
537,塚田台,つかだだい,551,
538,荒山岳,あらやまだけ,582,28473
539,狐塚,きつねづか,488,
540,用尺台,ようじゃくだい,356,
541,陣屋尾,じんやのお,338,
542,天竺台,てんじくだい,338,
543,八石田,はちこくだ,428,
544,大平,おおひら,398,
545,日隈山,ひのくまやま,112,
546,月隈山,つきくまやま,119,16244
547,星隈山,ほしくまやま,102,25513
548,吹上台,ふきあげだい,142,25512
549,原の台,はるのだい,210,
550,会所山,よそやま,164,25511
551,慈眼山,じげんざん,130,
552,一尺八寸山,みおうやま,706,16275
553,高花の台,たかはなのだい,711,
554,尾当山,おとやま,534,26406
555,谷山,たにやま,406,26407
556,月出山岳,かんとうだけ,708,23157
557,岩見岳,いわみだけ,481,28427
558,高尾山,たかおさん,342,
559,官山,かんざん,404,28491
560,上の山,うえのやま,373,28367
561,馬原山,まばるやま,311,
562,岳滅鬼山,がくめきやま,1040,15600
563,上塚山,かみつかやま,936,15602
564,中山,なかやま,772,25577
565,釜ヶ瀬山,かまがせやま,846,28469
566,仏来ノ山,ぶくのやま,790,16580
567,所小野山,ところおのやま,917,25396
568,大将陣山,たいしょうじんやま,909,15544
569,マキノオ,まきのお,752,27519
570,木場山,こばやま,865,
571,国見山,くにみやま,866,15543
572,戸山,とやま,710,15542
573,豆穴,まめあな,474,
574,高塚山,たかつかやま,620,15601
575,和田山,わだやま,647,28411
576,掛橋山,かけはしやま,438,28490
577,寺村山,てらむらやま,363,28465
578,丸山,まるやま,273,28484
579,堂床山,どうとこやま,466,15545
580,上宮山,じょうぐうさん,644,15541
581,長城山,ながしろやま,460,
582,鉢水山,はちみずやま,388,28482
583,龍体山,りゅうたいざん,345,
584,西の山,にしのやま,308,
585,田代山,たしろやま,342,15547
586,北方岳,ほっぽうだけ,350,15548
587,畦倉山,あぜくらやま,474,
588,針目山,はりめやま,480,15534
589,三日月山,みかづきやま,496,15535
590,三日月山・南,みかづきやま・みなみ,480,
591,関山,せきやま,462,28451
592,高井岳,たかいだけ,404,16243
593,古田山,ふるたやま,398,28452
594,高藤山,たかふじやま,630,
595,山犬山,やまいぬやま,773,28378
596,大河内山,おおこうちやま,998,28364
597,五条殿山・一,ごじゅうどんやま・いち,833,25327
598,五条殿山・二,ごじゅうどんやま・に,820,
599,五条殿山・三,ごじゅうどんやま・さん,872,
600,鬼下駄,おにげた,602,
601,蔵次郎,くらじろう,494,
602,高無連,たかむれ,591,
603,釈迦岳,しゃかだけ,1230,979
604,本城,ほんじょう,1154,25430
605,雪ヶ岳,ゆきがたけ,1040,21156
606,清水の元,しみずのもと,923,
607,高峰,たかみね,736,
608,二岳,にだけ,678,
609,御前岳,ごぜんだけ,1209,16209
610,上入山,じょうにゅうやま,838,28467
611,仁田塚,にたづか,956,
612,平林山,ひらばやしやま,1006,
613,熊渡山,くまどやま,960,16205
614,松カブ,まつかぶ,842,
615,黒塚山,くろづかやま,878,
616,竹山,たけやま,800,
617,渡神岳,とがみだけ,1150,16215
618,ハゼバル山,はぜばるやま,1040,28413
619,ヒラキ坊主,ひらきぼうず,1010,
620,石建峠山,いしだてとうげやま,1055,28395
621,樫実塚,かしのみづか,910,
622,赤松塚,あかまつづか,994,
623,高倉山,たかくらやま,683,16213
624,曽家山,ぞけやま,876,
625,高塚山,たかつかやま,726,16216
626,八ヶ迫,はちがさこ,566,26482
627,夫婦石山,ふうふいしやま,537,26481
628,二串山,ふたくしやま,521,16212
629,烏宿山,からとまりやま,540,16217
630,矢部越山,やべごしやま,1150,
631,殿尾,とのお,1017,
632,角取山,つのとりやま,720,16174
633,出雲岳,いずもだけ,847,16175
634,尾平山,おびらやま,761,28460
635,猿駈山,さるがけやま,968,16166
636,酒呑童子山,しゅてんどうじやま,1180,980
637,小鈴山,おすずやま,1142,19283
638,兵古山,へごやま,1051,16179
639,程野山,ほどのやま,986,28539
640,胴切山,どうきんやま,844,
641,四ツ城山,よつしろやま,820,16177
642,塩塚,しおづか,741,
643,米精山,こめしらげやま,820,16176
644,城山,しろやま,460,28508
645,古田山,ふるたやま,963,
646,三国山,みくにやま,993,16170
