item,itemLabel,coord,elevation,nativeLabel,kanaQualifier,wikipedia_url
http://www.wikidata.org/entity/Q11438685,大菩薩嶺,Point(138.845278 35.748611),2057,,,https://ja.wikipedia.org/wiki/%E5%A4%A7%E8%8F%A9%E8%96%A9%E5%B6%BA
http://www.wikidata.org/entity/Q11438689,大萩山,Point(140.651667 38.016944),264.3,,,https://ja.wikipedia.org/wiki/%E5%A4%A7%E8%90%A9%E5%B1%B1
http://www.wikidata.org/entity/Q11438742,大蔵経寺山,Point(138.625556 35.669167),715.6,,,https://ja.wikipedia.org/wiki/%E5%A4%A7%E8%94%B5%E7%B5%8C%E5%AF%BA%E5%B1%B1
http://www.wikidata.org/entity/Q11438746,大蔵高丸,Point(138.846944 35.672778),1781,,,https://ja.wikipedia.org/wiki/%E5%A4%A7%E8%94%B5%E9%AB%98%E4%B8%B8
http://www.wikidata.org/entity/Q11438853,大西山,Point(138.009864 35.542989),1741.2,,,https://ja.wikipedia.org/wiki/%E5%A4%A7%E8%A5%BF%E5%B1%B1
http://www.wikidata.org/entity/Q11438954,大規長根,Point(140.703889 40.399722),598.8,,,https://ja.wikipedia.org/wiki/%E5%A4%A7%E8%A6%8F%E9%95%B7%E6%A0%B9
http://www.wikidata.org/entity/Q11438954,大規長根,Point(140.703888888 40.399722222),598.8,,,https://ja.wikipedia.org/wiki/%E5%A4%A7%E8%A6%8F%E9%95%B7%E6%A0%B9
http://www.wikidata.org/entity/Q11438960,大観峰,Point(131.067222 32.996389),935.9,,,https://ja.wikipedia.org/wiki/%E5%A4%A7%E8%A6%B3%E5%B3%B0
http://www.wikidata.org/entity/Q11438988,大谷ガ丸,Point(138.846111 35.644722),1643.8,,,https://ja.wikipedia.org/wiki/%E5%A4%A7%E8%B0%B7%E3%82%AC%E4%B8%B8
http://www.wikidata.org/entity/Q11439057,大谷山,Point(136.009917 35.495056),813.9,,,https://ja.wikipedia.org/wiki/%E5%A4%A7%E8%B0%B7%E5%B1%B1
http://www.wikidata.org/entity/Q11439586,大野山,Point(135.31277778 35.01027778),753.5,,,https://ja.wikipedia.org/wiki/%E5%A4%A7%E9%87%8E%E5%B1%B1_(%E5%85%B5%E5%BA%AB%E7%9C%8C)
http://www.wikidata.org/entity/Q11439588,大野岳,Point(130.51680556 31.256),465.9,,,https://ja.wikipedia.org/wiki/%E5%A4%A7%E9%87%8E%E5%B2%B3_(%E9%B9%BF%E5%85%90%E5%B3%B6%E7%9C%8C)
http://www.wikidata.org/entity/Q11439588,大野岳,Point(130.516666666 31.256111111),465.9,,,https://ja.wikipedia.org/wiki/%E5%A4%A7%E9%87%8E%E5%B2%B3_(%E9%B9%BF%E5%85%90%E5%B3%B6%E7%9C%8C)
http://www.wikidata.org/entity/Q11439785,大鈴山,Point(137.60638889 35.105),1011.5,,,https://ja.wikipedia.org/wiki/%E5%A4%A7%E9%88%B4%E5%B1%B1_(%E6%84%9B%E7%9F%A5%E7%9C%8C)
http://www.wikidata.org/entity/Q11439807,大長山,Point(136.65138 36.09059),,,,https://ja.wikipedia.org/wiki/%E5%A4%A7%E9%95%B7%E5%B1%B1
http://www.wikidata.org/entity/Q11439833,大門山,Point(136.803611 36.365278),,,,https://ja.wikipedia.org/wiki/%E5%A4%A7%E9%96%80%E5%B1%B1
http://www.wikidata.org/entity/Q11439833,大門山,Point(136.80369 36.36509),,,,https://ja.wikipedia.org/wiki/%E5%A4%A7%E9%96%80%E5%B1%B1
http://www.wikidata.org/entity/Q11439859,大開山 (秋田県),Point(140.79688889 40.05216667),656.3,,,https://ja.wikipedia.org/wiki/%E5%A4%A7%E9%96%8B%E5%B1%B1_(%E7%A7%8B%E7%94%B0%E7%9C%8C)
http://www.wikidata.org/entity/Q11441964,大高森,Point(141.1525 38.340556),106,大高森,おおたかもり,https://ja.wikipedia.org/wiki/%E5%A4%A7%E9%AB%98%E6%A3%AE
http://www.wikidata.org/entity/Q11442014,大鷹鳥谷山,Point(140.849861 37.371417),794,,,https://ja.wikipedia.org/wiki/%E5%A4%A7%E9%B7%B9%E9%B3%A5%E8%B0%B7%E5%B1%B1
http://www.wikidata.org/entity/Q11442028,大麻山,Point(134.499722222 34.186944444),538,,,https://ja.wikipedia.org/wiki/%E5%A4%A7%E9%BA%BB%E5%B1%B1_(%E5%BE%B3%E5%B3%B6%E7%9C%8C)
http://www.wikidata.org/entity/Q11442028,大麻山,Point(134.49916667 34.18611111),538,,,https://ja.wikipedia.org/wiki/%E5%A4%A7%E9%BA%BB%E5%B1%B1_(%E5%BE%B3%E5%B3%B6%E7%9C%8C)
http://www.wikidata.org/entity/Q11442029,大麻山 (島根県),Point(132.00694444 34.82166667),599,,,https://ja.wikipedia.org/wiki/%E5%A4%A7%E9%BA%BB%E5%B1%B1_(%E5%B3%B6%E6%A0%B9%E7%9C%8C)
http://www.wikidata.org/entity/Q11442030,大麻山,Point(133.78849381 34.19662711),616.3,,,https://ja.wikipedia.org/wiki/%E5%A4%A7%E9%BA%BB%E5%B1%B1_(%E9%A6%99%E5%B7%9D%E7%9C%8C%E4%B8%89%E8%B1%8A%E5%B8%82)
http://www.wikidata.org/entity/Q11442077,大黒森 (田子町),Point(141.05272222 40.36205556),718.7,,,https://ja.wikipedia.org/wiki/%E5%A4%A7%E9%BB%92%E6%A3%AE_(%E7%94%B0%E5%AD%90%E7%94%BA)
http://www.wikidata.org/entity/Q11442077,大黒森 (田子町),Point(141.05276 40.36179),718.7,,,https://ja.wikipedia.org/wiki/%E5%A4%A7%E9%BB%92%E6%A3%AE_(%E7%94%B0%E5%AD%90%E7%94%BA)
http://www.wikidata.org/entity/Q11442177,天下台山,Point(134.493722 34.798028),321.4,天下台山,,https://ja.wikipedia.org/wiki/%E5%A4%A9%E4%B8%8B%E5%8F%B0%E5%B1%B1
http://www.wikidata.org/entity/Q11442215,天井ヶ岳,Point(131.043333333 34.310833333),691.1,,,https://ja.wikipedia.org/wiki/%E5%A4%A9%E4%BA%95%E3%83%B6%E5%B2%B3
http://www.wikidata.org/entity/Q11442215,天井ヶ岳,Point(131.042861 34.310972),691.1,,,https://ja.wikipedia.org/wiki/%E5%A4%A9%E4%BA%95%E3%83%B6%E5%B2%B3
http://www.wikidata.org/entity/Q11442336,天元台高原,Point(140.134972 37.774917),1300,,,https://ja.wikipedia.org/wiki/%E5%A4%A9%E5%85%83%E5%8F%B0%E9%AB%98%E5%8E%9F
http://www.wikidata.org/entity/Q11442352,天円山,Point(134.540139 34.188667),434.3,,,https://ja.wikipedia.org/wiki/%E5%A4%A9%E5%86%86%E5%B1%B1
http://www.wikidata.org/entity/Q11442484,天塩富士,Point(142.9 43.987444),1450,,,https://ja.wikipedia.org/wiki/%E5%A4%A9%E5%A1%A9%E5%AF%8C%E5%A3%AB
http://www.wikidata.org/entity/Q11442517,天子山地,Point(138.53583333 35.32944444),1946,,,https://ja.wikipedia.org/wiki/%E5%A4%A9%E5%AD%90%E5%B1%B1%E5%9C%B0
http://www.wikidata.org/entity/Q11442554,天山,Point(130.142777777 33.338888888),1046.2,,,https://ja.wikipedia.org/wiki/%E5%A4%A9%E5%B1%B1_(%E4%BD%90%E8%B3%80%E7%9C%8C)
http://www.wikidata.org/entity/Q11442639,天拝山,Point(130.506204 33.481666),257.4,,,https://ja.wikipedia.org/wiki/%E5%A4%A9%E6%8B%9D%E5%B1%B1
http://www.wikidata.org/entity/Q11442639,天拝山,Point(130.506202777 33.481666666),257.4,,,https://ja.wikipedia.org/wiki/%E5%A4%A9%E6%8B%9D%E5%B1%B1
http://www.wikidata.org/entity/Q11442928,天狗塚,Point(133.943333333 33.826944444),1812,,,https://ja.wikipedia.org/wiki/%E5%A4%A9%E7%8B%97%E5%A1%9A
http://www.wikidata.org/entity/Q11442935,天狗岳,Point(140.084722222 40.527222222),957.6,,,https://ja.wikipedia.org/wiki/%E5%A4%A9%E7%8B%97%E5%B2%B3_(%E9%9D%92%E6%A3%AE%E7%9C%8C)
http://www.wikidata.org/entity/Q11442935,天狗岳,Point(140.08444444 40.52722222),957.6,,,https://ja.wikipedia.org/wiki/%E5%A4%A9%E7%8B%97%E5%B2%B3_(%E9%9D%92%E6%A3%AE%E7%9C%8C)
http://www.wikidata.org/entity/Q11443207,天神丸,Point(134.171389 33.868583),1631.5,,,https://ja.wikipedia.org/wiki/%E5%A4%A9%E7%A5%9E%E4%B8%B8
http://www.wikidata.org/entity/Q11443218,天神山,Point(141.36491667 43.02027778),89,天神山,てんじんやま,https://ja.wikipedia.org/wiki/%E5%A4%A9%E7%A5%9E%E5%B1%B1_(%E5%8C%97%E6%B5%B7%E9%81%93)
http://www.wikidata.org/entity/Q11443219,天神山 (防府市),Point(131.57461111 34.06744444),166.9,,,https://ja.wikipedia.org/wiki/%E5%A4%A9%E7%A5%9E%E5%B1%B1_(%E9%98%B2%E5%BA%9C%E5%B8%82)
http://www.wikidata.org/entity/Q11443433,天良山,Point(132.925639 34.78825),311.8,,,https://ja.wikipedia.org/wiki/%E5%A4%A9%E8%89%AF%E5%B1%B1
http://www.wikidata.org/entity/Q11443769,天頂山,Point(145.085778 44.044389),1046,天頂山,てんちょうざん,https://ja.wikipedia.org/wiki/%E5%A4%A9%E9%A0%82%E5%B1%B1
http://www.wikidata.org/entity/Q11443779,天香具山 (宮崎県),Point(131.34019444 32.72411111),599.7,,,https://ja.wikipedia.org/wiki/%E5%A4%A9%E9%A6%99%E5%85%B7%E5%B1%B1_(%E5%AE%AE%E5%B4%8E%E7%9C%8C)
http://www.wikidata.org/entity/Q11443780,天香久山,Point(135.818333333 34.495833333),152.4,,,https://ja.wikipedia.org/wiki/%E5%A4%A9%E9%A6%99%E4%B9%85%E5%B1%B1
http://www.wikidata.org/entity/Q11443780,天香久山,Point(135.8174 34.4956),152.4,,,https://ja.wikipedia.org/wiki/%E5%A4%A9%E9%A6%99%E4%B9%85%E5%B1%B1
http://www.wikidata.org/entity/Q11443824,太刀岡山,Point(138.5425 35.775833),1295,,,https://ja.wikipedia.org/wiki/%E5%A4%AA%E5%88%80%E5%B2%A1%E5%B1%B1
http://www.wikidata.org/entity/Q11443944,太平山,Point(139.69019444 36.36502778),341,,,https://ja.wikipedia.org/wiki/%E5%A4%AA%E5%B9%B3%E5%B1%B1_(%E6%A0%83%E6%9C%A8%E7%9C%8C)
http://www.wikidata.org/entity/Q11444474,太白山,Point(140.802222 38.235),320.61,,,https://ja.wikipedia.org/wiki/%E5%A4%AA%E7%99%BD%E5%B1%B1
http://www.wikidata.org/entity/Q11444488,太竜寺山,Point(134.519778 33.874056),618,,,https://ja.wikipedia.org/wiki/%E5%A4%AA%E7%AB%9C%E5%AF%BA%E5%B1%B1
http://www.wikidata.org/entity/Q11444527,太郎山,Point(137.51361111 36.44722222),2372.98,,,https://ja.wikipedia.org/wiki/%E5%A4%AA%E9%83%8E%E5%B1%B1_(%E9%A3%9B%E9%A8%A8%E5%B1%B1%E8%84%88)
http://www.wikidata.org/entity/Q11445015,奈良倉山,Point(138.966389 35.721111),1348.9,,,https://ja.wikipedia.org/wiki/%E5%A5%88%E8%89%AF%E5%80%89%E5%B1%B1
http://www.wikidata.org/entity/Q11445062,奈良岳,Point(136.784444444 36.342222222),1644.33,,,https://ja.wikipedia.org/wiki/%E5%A5%88%E8%89%AF%E5%B2%B3
http://www.wikidata.org/entity/Q11445062,奈良岳,Point(136.784167 36.342222),1644.33,,,https://ja.wikipedia.org/wiki/%E5%A5%88%E8%89%AF%E5%B2%B3
http://www.wikidata.org/entity/Q11445456,奈良部山,Point(139.4635 36.519389),985.4,,,https://ja.wikipedia.org/wiki/%E5%A5%88%E8%89%AF%E9%83%A8%E5%B1%B1
http://www.wikidata.org/entity/Q11445558,奠供山,Point(135.171472 34.187722),35,,,https://ja.wikipedia.org/wiki/%E5%A5%A0%E4%BE%9B%E5%B1%B1
http://www.wikidata.org/entity/Q11445587,奥三界岳,Point(137.5072 35.6824),1810.69,,,https://ja.wikipedia.org/wiki/%E5%A5%A5%E4%B8%89%E7%95%8C%E5%B2%B3
http://www.wikidata.org/entity/Q11445587,奥三界岳,Point(137.507222 35.681667),1810.69,,,https://ja.wikipedia.org/wiki/%E5%A5%A5%E4%B8%89%E7%95%8C%E5%B2%B3
http://www.wikidata.org/entity/Q11445592,奥丸山,Point(137.620555555 36.325277777),2439.46,,,https://ja.wikipedia.org/wiki/%E5%A5%A5%E4%B8%B8%E5%B1%B1
http://www.wikidata.org/entity/Q11445592,奥丸山,Point(137.619444 36.323889),2439.46,,,https://ja.wikipedia.org/wiki/%E5%A5%A5%E4%B8%B8%E5%B1%B1
http://www.wikidata.org/entity/Q11445594,奥久慈男体山,Point(140.419722 36.724167),653.8,,,https://ja.wikipedia.org/wiki/%E5%A5%A5%E4%B9%85%E6%85%88%E7%94%B7%E4%BD%93%E5%B1%B1
http://www.wikidata.org/entity/Q114456099,牛奥ノ雁ヶ腹摺山,Point(138.856389 35.705833),1990,,,https://ja.wikipedia.org/wiki/%E7%89%9B%E5%A5%A5%E3%83%8E%E9%9B%81%E3%83%B6%E8%85%B9%E6%91%BA%E5%B1%B1
http://www.wikidata.org/entity/Q11445624,奥千丈岳,Point(138.67 35.856389),2409.4,,,https://ja.wikipedia.org/wiki/%E5%A5%A5%E5%8D%83%E4%B8%88%E5%B2%B3
http://www.wikidata.org/entity/Q11445624,奥千丈岳,Point(138.666666666 35.85),2409.4,,,https://ja.wikipedia.org/wiki/%E5%A5%A5%E5%8D%83%E4%B8%88%E5%B2%B3
http://www.wikidata.org/entity/Q11445656,奥大日岳,Point(137.57612 36.59968),2611,,,https://ja.wikipedia.org/wiki/%E5%A5%A5%E5%A4%A7%E6%97%A5%E5%B2%B3
http://www.wikidata.org/entity/Q11445656,奥大日岳,Point(137.580833333 36.598333333),2611,,,https://ja.wikipedia.org/wiki/%E5%A5%A5%E5%A4%A7%E6%97%A5%E5%B2%B3
http://www.wikidata.org/entity/Q11445806,奥念丈岳,Point(137.801389 35.656111),2303,,,https://ja.wikipedia.org/wiki/%E5%A5%A5%E5%BF%B5%E4%B8%88%E5%B2%B3
http://www.wikidata.org/entity/Q11446101,奥茶臼山,Point(138.0692 35.4858),2474,,,https://ja.wikipedia.org/wiki/%E5%A5%A5%E8%8C%B6%E8%87%BC%E5%B1%B1
http://www.wikidata.org/entity/Q11446101,奥茶臼山,Point(138.069167 35.485),2474,,,https://ja.wikipedia.org/wiki/%E5%A5%A5%E8%8C%B6%E8%87%BC%E5%B1%B1
http://www.wikidata.org/entity/Q11446141,奥野々山,Point(134.199222 33.9935),1159,,,https://ja.wikipedia.org/wiki/%E5%A5%A5%E9%87%8E%E3%80%85%E5%B1%B1
http://www.wikidata.org/entity/Q11446141,奥野々山,Point(134.197777777 33.994722222),1159,,,https://ja.wikipedia.org/wiki/%E5%A5%A5%E9%87%8E%E3%80%85%E5%B1%B1
http://www.wikidata.org/entity/Q11446700,如意ヶ岳,Point(131.269101 34.290481),545.42,,,https://ja.wikipedia.org/wiki/%E5%A6%82%E6%84%8F%E3%83%B6%E5%B2%B3
http://www.wikidata.org/entity/Q11446839,妙体山,Point(134.2116 34.1345),785,,,https://ja.wikipedia.org/wiki/%E5%A6%99%E4%BD%93%E5%B1%B1
http://www.wikidata.org/entity/Q11446839,妙体山,Point(134.211111 34.133611),785,,,https://ja.wikipedia.org/wiki/%E5%A6%99%E4%BD%93%E5%B1%B1
http://www.wikidata.org/entity/Q11446941,妙法ヶ岳,Point(138.9467 35.9183),1329,,,https://ja.wikipedia.org/wiki/%E5%A6%99%E6%B3%95%E3%83%B6%E5%B2%B3_(%E5%9F%BC%E7%8E%89%E7%9C%8C)
http://www.wikidata.org/entity/Q11446941,妙法ヶ岳,Point(138.947556 35.917917),1329,,,https://ja.wikipedia.org/wiki/%E5%A6%99%E6%B3%95%E3%83%B6%E5%B2%B3_(%E5%9F%BC%E7%8E%89%E7%9C%8C)
http://www.wikidata.org/entity/Q11447023,妙見山,Point(135.03416667 35.05416667),622,,,https://ja.wikipedia.org/wiki/%E5%A6%99%E8%A6%8B%E5%B1%B1_(%E8%A5%BF%E8%84%87%E5%B8%82%E3%83%BB%E4%B8%B9%E6%B3%A2%E5%B8%82)
http://www.wikidata.org/entity/Q11447024,妙見山,Point(135.46638889 34.92888889),660.1,,,https://ja.wikipedia.org/wiki/%E5%A6%99%E8%A6%8B%E5%B1%B1_(%E5%A4%A7%E9%98%AA%E5%BA%9C%E3%83%BB%E5%85%B5%E5%BA%AB%E7%9C%8C)
http://www.wikidata.org/entity/Q11447025,妙見山,Point(134.61863889 34.17772222),61.6,,,https://ja.wikipedia.org/wiki/%E5%A6%99%E8%A6%8B%E5%B1%B1_(%E9%B3%B4%E9%96%80%E5%B8%82)
http://www.wikidata.org/entity/Q11447088,妙高山 (新潟県小千谷市),Point(138.81713889 37.24788889),237,,,https://ja.wikipedia.org/wiki/%E5%A6%99%E9%AB%98%E5%B1%B1_(%E6%96%B0%E6%BD%9F%E7%9C%8C%E5%B0%8F%E5%8D%83%E8%B0%B7%E5%B8%82)
http://www.wikidata.org/entity/Q11447188,妻女山,Point(138.171444 36.561306),411,,,https://ja.wikipedia.org/wiki/%E5%A6%BB%E5%A5%B3%E5%B1%B1
http://www.wikidata.org/entity/Q11447433,姫次,Point(139.133889 35.510556),1433,,,https://ja.wikipedia.org/wiki/%E5%A7%AB%E6%AC%A1
http://www.wikidata.org/entity/Q11447445,姫神山,Point(141.24694444 39.84416667),1123.8,,,https://ja.wikipedia.org/wiki/%E5%A7%AB%E7%A5%9E%E5%B1%B1_(%E5%B2%A9%E6%89%8B%E7%9C%8C)
http://www.wikidata.org/entity/Q11447914,子檀嶺岳,Point(138.116528 36.392583),1223.2,,,https://ja.wikipedia.org/wiki/%E5%AD%90%E6%AA%80%E5%B6%BA%E5%B2%B3
http://www.wikidata.org/entity/Q11448038,孝霊山,Point(133.479166666 35.437777777),751.4,,,https://ja.wikipedia.org/wiki/%E5%AD%9D%E9%9C%8A%E5%B1%B1
http://www.wikidata.org/entity/Q11449539,宇津峰山,Point(140.469611 37.296806),676.9,,,https://ja.wikipedia.org/wiki/%E5%AE%87%E6%B4%A5%E5%B3%B0%E5%B1%B1
http://www.wikidata.org/entity/Q114496052,十二ヶ岳,Point(138.691388888 35.519722222),1683,十二ヶ岳,,https://ja.wikipedia.org/wiki/%E5%8D%81%E4%BA%8C%E3%83%B6%E5%B2%B3_(%E5%B1%B1%E6%A2%A8%E7%9C%8C)
http://www.wikidata.org/entity/Q114496052,十二ヶ岳,Point(138.691388888 35.519722222),1683,じゅうにがたけ,,https://ja.wikipedia.org/wiki/%E5%8D%81%E4%BA%8C%E3%83%B6%E5%B2%B3_(%E5%B1%B1%E6%A2%A8%E7%9C%8C)
http://www.wikidata.org/entity/Q114497049,小太郎山,Point(138.240027777 35.700805555),2725,,,https://ja.wikipedia.org/wiki/%E5%B0%8F%E5%A4%AA%E9%83%8E%E5%B1%B1
http://www.wikidata.org/entity/Q11450013,守屋山,Point(138.093333333 35.9675),1650.3,,,https://ja.wikipedia.org/wiki/%E5%AE%88%E5%B1%8B%E5%B1%B1
http://www.wikidata.org/entity/Q11450150,守門岳,Point(139.136389 37.3975),1537.2,,,https://ja.wikipedia.org/wiki/%E5%AE%88%E9%96%80%E5%B2%B3
http://www.wikidata.org/entity/Q11450341,安倍荒倉岳,Point(138.203056 35.623056),2693,,,https://ja.wikipedia.org/wiki/%E5%AE%89%E5%80%8D%E8%8D%92%E5%80%89%E5%B2%B3
http://www.wikidata.org/entity/Q11450666,安平路山,Point(137.774444 35.630556),,,,https://ja.wikipedia.org/wiki/%E5%AE%89%E5%B9%B3%E8%B7%AF%E5%B1%B1
http://www.wikidata.org/entity/Q11450666,安平路山,Point(137.7733 35.63),,,,https://ja.wikipedia.org/wiki/%E5%AE%89%E5%B9%B3%E8%B7%AF%E5%B1%B1
http://www.wikidata.org/entity/Q11450936,安波山,Point(141.569166666 38.915),238,,,https://ja.wikipedia.org/wiki/%E5%AE%89%E6%B3%A2%E5%B1%B1
http://www.wikidata.org/entity/Q11450944,安満岳,Point(129.465833333 33.336666666),530,安満岳,やすまんだけ,https://ja.wikipedia.org/wiki/%E5%AE%89%E6%BA%80%E5%B2%B3
http://www.wikidata.org/entity/Q11451237,安蔵寺山,Point(131.9663 34.4778),1263.2,,,https://ja.wikipedia.org/wiki/%E5%AE%89%E8%94%B5%E5%AF%BA%E5%B1%B1
http://www.wikidata.org/entity/Q11451237,安蔵寺山,Point(131.967194 34.477111),1263.2,,,https://ja.wikipedia.org/wiki/%E5%AE%89%E8%94%B5%E5%AF%BA%E5%B1%B1
http://www.wikidata.org/entity/Q11452028,宗箇山,Point(132.434417 34.425778),356,宗箇山,そうこやま,https://ja.wikipedia.org/wiki/%E5%AE%97%E7%AE%87%E5%B1%B1
http://www.wikidata.org/entity/Q11452028,宗箇山,Point(132.434417 34.425778),356,三滝山,みたきやま,https://ja.wikipedia.org/wiki/%E5%AE%97%E7%AE%87%E5%B1%B1
http://www.wikidata.org/entity/Q11452343,宝剣岳,Point(137.809167 35.781389),2931,,,https://ja.wikipedia.org/wiki/%E5%AE%9D%E5%89%A3%E5%B2%B3
http://www.wikidata.org/entity/Q11452604,宝満山,Point(130.568888888 33.540277777),830,,,https://ja.wikipedia.org/wiki/%E5%AE%9D%E6%BA%80%E5%B1%B1
http://www.wikidata.org/entity/Q11452604,宝満山,Point(130.569 33.5397),830,,,https://ja.wikipedia.org/wiki/%E5%AE%9D%E6%BA%80%E5%B1%B1
http://www.wikidata.org/entity/Q11452648,宝登山,Point(139.091667 36.093056),497.1,,,https://ja.wikipedia.org/wiki/%E5%AE%9D%E7%99%BB%E5%B1%B1
http://www.wikidata.org/entity/Q11452694,宝達山,Point(136.813028 36.781889),637.1,,,https://ja.wikipedia.org/wiki/%E5%AE%9D%E9%81%94%E5%B1%B1
http://www.wikidata.org/entity/Q11452694,宝達山,Point(136.812222222 36.781666666),637.1,,,https://ja.wikipedia.org/wiki/%E5%AE%9D%E9%81%94%E5%B1%B1
http://www.wikidata.org/entity/Q11453030,室根山,Point(141.446694 38.975583),894.7,,,https://ja.wikipedia.org/wiki/%E5%AE%A4%E6%A0%B9%E5%B1%B1
http://www.wikidata.org/entity/Q11453030,室根山,Point(141.4462 38.975),894.7,,,https://ja.wikipedia.org/wiki/%E5%AE%A4%E6%A0%B9%E5%B1%B1
http://www.wikidata.org/entity/Q11453147,宮ヶ瀬越,Point(139.25333333 35.52222222),,,,https://ja.wikipedia.org/wiki/%E5%AE%AE%E3%83%B6%E7%80%AC%E8%B6%8A
http://www.wikidata.org/entity/Q11455286,宮路山,Point(137.29075 34.8485),361,宮路山,,https://ja.wikipedia.org/wiki/%E5%AE%AE%E8%B7%AF%E5%B1%B1
http://www.wikidata.org/entity/Q11455978,富士山 (秋田県),Point(140.1325 39.7075),35,,,https://ja.wikipedia.org/wiki/%E5%AF%8C%E5%A3%AB%E5%B1%B1_(%E7%A7%8B%E7%94%B0%E7%9C%8C)
http://www.wikidata.org/entity/Q11455979,富士山 (群馬県),Point(138.9485 36.55566667),564.4,,,https://ja.wikipedia.org/wiki/%E5%AF%8C%E5%A3%AB%E5%B1%B1_(%E6%B8%8B%E5%B7%9D%E5%B8%82)
http://www.wikidata.org/entity/Q114567313,丸山,Point(137.586389 36.383889),2854,,,https://ja.wikipedia.org/wiki/%E4%B8%B8%E5%B1%B1_(%E9%A3%9B%E9%A8%A8%E5%B1%B1%E8%84%88)
http://www.wikidata.org/entity/Q11457300,富谷山,Point(140.104722 36.388333),365.1,,,https://ja.wikipedia.org/wiki/%E5%AF%8C%E8%B0%B7%E5%B1%B1
http://www.wikidata.org/entity/Q11457369,寒峰,Point(133.903888888 33.901666666),1604.6,,,https://ja.wikipedia.org/wiki/%E5%AF%92%E5%B3%B0
http://www.wikidata.org/entity/Q11457450,寒風山 (岩手県),Point(141.24419444 39.69369444),428,,,https://ja.wikipedia.org/wiki/%E5%AF%92%E9%A2%A8%E5%B1%B1_(%E5%B2%A9%E6%89%8B%E7%9C%8C)
http://www.wikidata.org/entity/Q11457451,寒風山,Point(133.261666666 33.811666666),1763,寒風山,かんぷうざん,https://ja.wikipedia.org/wiki/%E5%AF%92%E9%A2%A8%E5%B1%B1_(%E9%AB%98%E7%9F%A5%E7%9C%8C%E3%83%BB%E6%84%9B%E5%AA%9B%E7%9C%8C)
http://www.wikidata.org/entity/Q11458563,射的山,Point(142.487194 43.809),171,射的山,しゃてきやま,https://ja.wikipedia.org/wiki/%E5%B0%84%E7%9A%84%E5%B1%B1
http://www.wikidata.org/entity/Q11458580,将棊頭山,Point(137.826944 35.803333),2730,,,https://ja.wikipedia.org/wiki/%E5%B0%86%E6%A3%8A%E9%A0%AD%E5%B1%B1
http://www.wikidata.org/entity/Q114587694,硫黄岳,Point(137.650556 36.380556),2553.8,,,https://ja.wikipedia.org/wiki/%E7%A1%AB%E9%BB%84%E5%B2%B3_(%E9%A3%9B%E9%A8%A8%E5%B1%B1%E8%84%88)
http://www.wikidata.org/entity/Q11458782,小丸,Point(139.150556 35.444722),1341,,,https://ja.wikipedia.org/wiki/%E5%B0%8F%E4%B8%B8
http://www.wikidata.org/entity/Q11458812,小五郎山,Point(132.008556 34.416806),1161.7,,,https://ja.wikipedia.org/wiki/%E5%B0%8F%E4%BA%94%E9%83%8E%E5%B1%B1
http://www.wikidata.org/entity/Q11459560,小塩山,Point(135.634167 34.961667),642,,,https://ja.wikipedia.org/wiki/%E5%B0%8F%E5%A1%A9%E5%B1%B1
http://www.wikidata.org/entity/Q11460039,小岳,Point(140.198055555 40.433888888),1042.3,,,https://ja.wikipedia.org/wiki/%E5%B0%8F%E5%B2%B3_(%E7%A7%8B%E7%94%B0%E7%9C%8C)
http://www.wikidata.org/entity/Q11460039,小岳,Point(140.19777778 40.43277778),1042.3,,,https://ja.wikipedia.org/wiki/%E5%B0%8F%E5%B2%B3_(%E7%A7%8B%E7%94%B0%E7%9C%8C)
http://www.wikidata.org/entity/Q11462120,小楢山,Point(138.664167 35.781667),1712.5,,,https://ja.wikipedia.org/wiki/%E5%B0%8F%E6%A5%A2%E5%B1%B1
http://www.wikidata.org/entity/Q11462422,小河内岳,Point(138.153056 35.537778),2801.56,,,https://ja.wikipedia.org/wiki/%E5%B0%8F%E6%B2%B3%E5%86%85%E5%B2%B3
http://www.wikidata.org/entity/Q11462589,小津権現山,Point(136.49444444 35.5975),1157.7,,,https://ja.wikipedia.org/wiki/%E5%B0%8F%E6%B4%A5%E6%A8%A9%E7%8F%BE%E5%B1%B1
http://www.wikidata.org/entity/Q11463026,小田山 (福島県),Point(139.94575 37.47958333),372,,,https://ja.wikipedia.org/wiki/%E5%B0%8F%E7%94%B0%E5%B1%B1_(%E7%A6%8F%E5%B3%B6%E7%9C%8C)
http://www.wikidata.org/entity/Q11463253,小真名子山,Point(139.510833 36.807222),2323,,,https://ja.wikipedia.org/wiki/%E5%B0%8F%E7%9C%9F%E5%90%8D%E5%AD%90%E5%B1%B1
http://www.wikidata.org/entity/Q11463299,小秀山,Point(137.39708 35.78565),1981.68,,,https://ja.wikipedia.org/wiki/%E5%B0%8F%E7%A7%80%E5%B1%B1
http://www.wikidata.org/entity/Q11463299,小秀山,Point(137.396944 35.785556),1981.68,,,https://ja.wikipedia.org/wiki/%E5%B0%8F%E7%A7%80%E5%B1%B1
http://www.wikidata.org/entity/Q11463319,小笄,Point(139.090278 35.490278),1288,,,https://ja.wikipedia.org/wiki/%E5%B0%8F%E7%AC%84
http://www.wikidata.org/entity/Q11463429,小笠山,Point(138.008944 34.737639),264.8,,,https://ja.wikipedia.org/wiki/%E5%B0%8F%E7%AC%A0%E5%B1%B1
